id,rating,comment,Нравится скорость отработки заявок,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Понравилось выполнение заявки,Вопрос решен
4226734,5,приятно удивить вопрос решиться менее за сутки спасибо так красиво теперь ничего не отравлять воздух не портить вид,0,0,0,0,0
4226718,5,всё прекрасно спасибо,0,0,0,0,0
4226706,5,спасибо всё быстро устранить,0,0,0,0,0
4226692,5,здорово подсказать не за бы сам не догадаться,0,0,0,0,0
4226652,5,спасибо куприянов,0,0,0,0,0
4226636,5,спасибо большой есть специалист ук который небезразличный спасибо куприянов,0,0,0,0,0
4226465,5,сам устранить,0,0,0,0,0
4226443,5,быстро исправить причина шум щиток спасибо за оперативность,0,0,0,0,0
4226268,5,спасибо большой за разъяснение теперь всё ясно понятно,0,0,0,0,0
4226175,5,оперативно отреагировать быстро сделать спасибо,0,0,0,0,0
4226089,5,спасибо сказать пожалуйста андроид откуда можно скачать данный приложение не получаться писать не поддерживаться,0,0,0,0,0
4225989,5,спасибо за скорость работа,0,0,0,0,0
4225811,5,стул привезти а зеркало нет,0,0,0,0,0
4225753,5,сантехник прийти всё сделать,0,0,0,0,0
4225724,5,спасибо александр всё оперативно выполнить очень внимательно уважительно исполнить заказ,0,0,0,0,0
4225635,5,спасибо ждать перерасчёт,0,0,0,0,0
4225626,5,очень оперативно решить вопрос спасибо,0,0,0,0,0
4225575,5,красавчег,0,0,0,0,0
4225435,5,спасибо всё устранить,0,0,0,0,0
4225170,5,прислать очень оперативно,0,0,0,0,0
4225103,5,мы сам устранить,0,0,0,0,0
4225040,5,отличный аккуратный специалист,0,0,0,0,0
4225032,5,всё быть сделать быстро качественно огромный спасибо мастер,0,0,0,0,0
4224936,5,супер мастер,0,0,0,0,0
4224874,5,мерси,0,0,0,0,0
4224703,5,спасибо большой за решение вопрос,0,0,0,0,0
4224664,5,спасибо всё исправить,0,0,0,0,0
4224554,5,спасибо всё понять,0,0,0,0,0
4224482,5,жаль не первый раз звонок,0,0,0,0,0
4224118,5,просьба очищать своевременна не дожидаться заявка,0,0,0,0,0
4224033,5,мастер отключить колонка оповещение от сеть пищать перестать но оповещать не быть,0,0,0,0,0
4224005,5,наслать причина,0,0,0,0,0
4223977,5,оперативно удобно,0,0,0,0,0
4223959,5,всё отлично выявить проблема,0,0,0,0,0
4223869,5,спасибо большой всё очень оперативно приятно когда мы слышать понимать весь добрый,0,0,0,0,0
4223859,5,весь ночь стоять палета стеллаж у подъезд,0,0,0,0,0
4223800,5,ответ вопрос нет,0,0,0,0,0
4223719,5,благодарить вы,0,0,0,0,0
4223661,5,сантехник прийти день о обращение вопрос решить место спасибо за оперативность,0,0,0,0,0
4223587,5,быстро спасибо,0,0,0,0,0
4223388,5,оперативно заменить опломбировать спасибо,0,0,0,0,0
4223285,5,классно,0,0,0,0,0
4223272,5,ремонтный работа по дать заявка выполнить полный объём краткий срок,0,0,0,0,0
4223241,5,всё сделать хорошо быстро,0,0,0,0,0
4223153,5,я нужно присутствовать при съём контрольный показание счётчик всё коридор возможно вызов выход день,0,0,0,0,0
4223142,5,быстро оперативно помочь решить вопрос,0,0,0,0,0
4223029,5,спасибо быстро освободить,0,0,0,0,0
4222957,5,электрик смочь настроить свет коридор удалённый помощь отключение электричество квартира правда после это снова отвалиться интернет снова пятница прийти монтажник настраивать роутер а после прошлое посещение монтажник свет коридор закончиться,0,0,0,0,0
4222777,5,тяп ляп ну ладный тут везде так,0,0,0,0,0
4222690,5,спасибо видеть счётчик приложение,0,0,0,0,0
4222643,5,сергей настоящий профи всё чётко по дело очень рада именно он достаться наш заявка спасибо,0,0,0,0,0
4222607,5,очень вежливый контактный мастер только положительный впечатление от подход к работа она выполнение,0,0,0,0,0
4222565,5,а кто заявка подавать я не подвал или это автоматически,0,0,0,0,0
4222446,5,профессионал всё решить,0,0,0,0,0
4222362,5,спасибо мастер за работа,0,0,0,0,0
4222340,5,сантехник андрей качественно выполнить свой работа,0,0,0,0,0
4222299,5,быстрый решение спасибо руслана,0,0,0,0,0
4222276,5,всё отлично решить всё,0,0,0,0,0
4222274,5,не вписать ещё один человек,0,0,0,0,0
4222082,5,спасибо за быстрый решение,0,0,0,0,0
4222023,5,спасибо большой за помощь,0,0,0,0,0
4221927,5,очень часто ломаться,0,0,0,0,0
4221917,5,спасибо очень быстро решить вопрос по заявка,0,0,0,0,0
4221772,5,где можно посмотреть прайс услуга ваш электрик за инкогнито цена который я потом озвучивать,0,0,0,0,0
4221569,5,надо то делать родитель говорить большой не прийти гость потому лифт постоянно не работать,0,0,0,0,0
4221567,5,ну надо то делать быть далёкий если постоянно лифт выходить из строй,0,0,0,0,0
4221565,5,давать уд чинить грузовой лифт он про отключить не чинить очередь га лифт пассажирский лифт ломаться раз два день делать уже нибыть,0,0,0,0,0
4221447,5,быстро отреагировать,0,0,0,0,0
4221334,5,снять один звезда за молчаливый закрытие заявка а так действительно прийти домой свет уже быть,0,0,0,0,0
4221099,5,не отображаться счёт оплата,0,0,0,0,0
4221077,5,большой спасибо всё починить очень оперативно,0,0,0,0,0
4220856,5,благодарить ростислав быстро качественно заменить резинка манжета стиральный машина,0,0,0,0,0
4220642,5,прекрасный мастер всё оперативно решить благодарить,0,0,0,0,0
4220445,5,здравствуйте когда быть видный оплата платить по реквизит,0,0,0,0,0
4220372,5,спасибо за оперативность за быстрый обратный связь,0,0,0,0,0
4220321,5,сегодня после обед быть по дать адрпес просить электрика связаться я,0,0,0,0,0
4220220,5,быстро оперативно сотрудник прибыть по таймер спасибо,0,0,0,0,0
4220012,5,долго ехать сигнализация орало несколько час невозможно нормально работать жить когда под ухо без перерыв несколько час голосить сигнализация,0,0,0,0,0
4219996,5,благодарить вопрос быть оперативно решить,0,0,0,0,0
4219789,5,всё чётко сделать,0,0,0,0,0
4219754,5,доводчик заменить тот же день спасибо,0,0,0,0,0
4219670,5,быстро качественно,0,0,0,0,0
4219646,5,счёт оплатить квитанция выслать вы чат,0,0,0,0,0
4219625,5,оперативно всё исправить,0,0,0,0,0
4219518,5,спасибо мастер починить всё быстро профессионально поставить новый доводчик дверь теперь закрываться теплопотеря нет,0,0,0,0,0
4219489,5,спасибо большой услышать убрать возле мусор теперь хоть рядом банк бросать не быть человек мусор,0,0,0,0,0
4219427,5,за оперативность спасибо большой,0,0,0,0,0
4219422,5,огромный спасибо специалист,0,0,0,0,0
4219378,5,электрик всё отлично объяснить помочь устранить проблема очень профессионально молодец,0,0,0,0,0
4219364,5,хоть фото не это место но подтверждать работа выполнить главное выполнить оперативно,0,0,0,0,0
4219359,5,быть бы удобный если сразу дать ссылка или название раздел где этот заявка оформить потому приложение очень неудобно искать где подать этот заявка чёрт нога сломить,0,0,0,0,0
4219271,5,спасибо оперативно получить по электронный почта,0,0,0,0,0
4219270,5,благодарить за быстрый ответ,0,0,0,0,0
4219268,5,большой спасибо за оперативный работа,0,0,0,0,0
4219232,5,мой ошибка,0,0,0,0,0
4219218,5,оперативно большой спасибо,0,0,0,0,0
4219139,5,зеркало не быть подключить к проводка поить замена прошлый год теперь делать не известно завести новый заявка замена зеркало,0,0,0,0,0
4218988,5,просить перенести урна от подъезд чтобы у человек не быть собоазный поставить туда свой бытовой мусор,0,0,0,0,0
4218908,5,электрик справиться проблема за минута молодец,0,0,0,0,0
4218859,5,очень оперативно решить проблема восстановить освещение холл,0,0,0,0,0
4218817,5,большой спасибо быстро исправить,0,0,0,0,0
4218759,5,лифт работать,0,0,0,0,0
4218754,5,большой спасибо очень быстро исправить,0,0,0,0,0
4218747,5,ответ получить один вопрос из два второй вопрос просто проигнорировать,0,0,0,0,0
4218724,5,замечательный сантехник который правда помогать очень приятный воспитанный мужчина,0,0,0,0,0
4218607,5,большой спасибо всё работать,0,0,0,0,0
4218476,5,ничего не выполнить не писать х подобный бардак ук пригород видеть впервые,0,0,0,0,0
4218453,5,спасибо большой электрик,0,0,0,0,0
4218409,5,сделанно не аккуратно торчать резинка,0,0,0,0,0
4218310,5,подача тепло возобновиться короткий срок,0,0,0,0,0
4218282,5,благодарить за оперативность провести работа,0,0,0,0,0
4218253,5,прогресс,0,0,0,0,0
4218135,5,оперативно провести консультация проблема быть устранить огромный спасибо,0,0,0,0,0
4218027,5,спасибо большой оперативно устранить течь по стояк ванная,0,0,0,0,0
4218008,5,сумма который я должный заплатить за коммунальный услуга сохраниться рубль когда дать сумма уменьшиться перенести рубль,0,0,0,0,0
4218004,5,какой акт выполнить работа мы должный предоставить ремонт делать сам,0,0,0,0,0
4217998,5,спасибо вы огромный,0,0,0,0,0
4217911,5,я звонить сообщить я нужный перерасчёт так декабрь пройти оплата сумма большой оплата,0,0,0,0,0
4217635,5,спасибо за быстрый реакция решение проблема,0,0,0,0,0
4217631,5,быстро отреагировать спасибо,0,0,0,0,0
4217568,5,а можно фото акт скинуть,0,0,0,0,0
4217525,5,спасибо валерий всё сделать хорошо маленький минус долго идти быть бы течь более сильный то за час но я думать это проблема обработка заявка он не сразу передать принять внимание плохо нет прямой аварийный телефон непосредственно живить рыбацкий звонить через десятый рука,0,0,0,0,0
4217490,5,отлично так бы по весь сервис исполняться бы чётко быстро,0,0,0,0,0
4217486,5,очень отзывчивый профи свой дело,0,0,0,0,0
4217417,5,очень удобный сервис но пока ещё выяснять,0,0,0,0,0
4217383,5,за ноябрь оплата быть куда мочь выслать подтверждать документ,0,0,0,0,0
4217322,5,спасибо игорь,0,0,0,0,0
4217286,5,спасибо большой всё сделать отлично,0,0,0,0,0
4217169,5,супер быстро,0,0,0,0,0
4217145,5,всё убрать спасибо,0,0,0,0,0
4217093,5,качественно быстро,0,0,0,0,0
4216980,5,установить быстро хорошо спасибо,0,0,0,0,0
4216813,5,спасибо так быстро починить дверь,0,0,0,0,0
4216758,5,очень понравиться работа игорь,0,0,0,0,0
4216642,5,отлично быстро отреагировать всё работать,0,0,0,0,0
4216360,5,сделать спасибо,0,0,0,0,0
4216283,5,заявка не выполнить грязь дорога ещё большой,0,0,0,0,0
4216224,5,электрик молодец,0,0,0,0,0
4216172,5,спасибо техника дмитрий за помощь,0,0,0,0,0
4216104,5,выражать огромный благодарность мастер электрик за проделать работа профессионал свой дело щепетильный проверить всё возможный вариант неполадка найти устранить причина замыкание ещё раз большой спасибо,0,0,0,0,0
4216092,5,отрегулировать оперативно вопрос решить но очень дорого когда регулировка равный половина стоимость регулятор давление вода,0,0,0,0,0
4215839,5,спасибо за оперативность сотрудник устранить проблема,0,0,0,0,0
4215769,5,спасибо значит гулом труба можно бороться действительно стать тихо если проблема возникнуть опять быть много заявка,0,0,0,0,0
4215754,5,потрясать сантехник спасибо,0,0,0,0,0
4215731,5,спасибо оперативно починить,0,0,0,0,0
4215665,5,спасибо всё работать до вчерашний день,0,0,0,0,0
4215603,5,спасибо вы прекрасный,0,0,0,0,0
4215565,5,спасибо инженер быстро оперативно работать хоть кто то этот компания ответственный человек,0,0,0,0,0
4215449,5,личный кабинет так указать не верный счётчик неверный показание,0,0,0,0,0
4215446,5,выдать александр премия,0,0,0,0,0
4215416,5,большой спасибо оперативно подклый электричество,0,0,0,0,0
4215184,5,мочь ли быть причина срабатывание пожарный сигнализация курение квартира регулярно слышать запах сигарета который проникать квартира по вентиляция,0,0,0,0,0
4215126,5,супер оперативно спасибо,0,0,0,0,0
4215074,5,всё отлично оперативно спасибо,0,0,0,0,0
4215062,5,откликнуться быстро оперативно,0,0,0,0,0
4215045,5,теперь всё норма,0,0,0,0,0
4215012,5,спасибо за оперативный реагирование,0,0,0,0,0
4214866,5,спасибо стараться исправить быстро но увы,0,0,0,0,0
4214790,5,устранить спасибо,0,0,0,0,0
4214752,5,благодарить наконец то устранить проблема,0,0,0,0,0
4214749,5,прислать очень быстро,0,0,0,0,0
4214634,5,спасибо ответ быть предоставить оперативно,0,0,0,0,0
4214606,5,работа выполнить быстро проблема решить,0,0,0,0,0
4214605,5,общий корридора площадка этаж не убрать есть камера видеонаблюдение,0,0,0,0,0
4214518,5,спасибо за исправление,0,0,0,0,0
4214480,5,быстро оформить заявка быстро прислать сантехник,0,0,0,0,0
4214387,5,огромный спасибо мастер за профессионализм,0,0,0,0,0
4214336,5,быстро выполнить заявка,0,0,0,0,0
4214193,5,очень быстро очень приятный человек,0,0,0,0,0
4214096,5,отреагировать быстро устранить неисправность,0,0,0,0,0
4214081,5,фасад очистить а виновник искать не стать,0,0,0,0,0
4213959,5,очень благодарный компетентный сотрудник грамотный разъяснение мой вопрос,0,0,0,0,0
4213825,5,всё исправить спасибо,0,0,0,0,0
4213810,5,спасибо всё чётко быстро,0,0,0,0,0
4213768,5,отзывчивый девочка решить проблема быстро очень довольный,0,0,0,0,0
4213725,5,огромный спасибо за молниеносный решение проблема,0,0,0,0,0
4213715,5,пломба сорвать шкаф распашка прошлый раз шланг украсть,0,0,0,0,0
4213696,5,ольга когда парковка достроить,0,0,0,0,0
4213590,5,девочка просто молодец,0,0,0,0,0
4213476,5,жить тут не долго но пока вы хороший ук спасибо за быстрый регирование проблема хороший день,0,0,0,0,0
4213472,5,ребята молодец спасибо огромный всё устранить,0,0,0,0,0
4213443,5,проблема повторяться очень часто вопрос не решаться не устраняться причина остановка лифт практически каждый день ездить лифт небезопасно,0,0,0,0,0
4213418,5,спасибо устранить течь быть бы ещё приятный если бы не прийтись ругаться особенно сантехник ждать сутки пока отключить вода начать то предпринимать,0,0,0,0,0
4213414,5,выяснить причина прийти отличный мастер сделать всё за минута,0,0,0,0,0
4213295,5,много время пройти момент обращение,0,0,0,0,0
4213243,5,отличный мастер плюс,0,0,0,0,0
4213235,5,супруг ребёнок к сосед заслать так свет не быть спасибо,0,0,0,0,0
4213156,5,всё починить,0,0,0,0,0
4213024,5,всё ясно,0,0,0,0,0
4213020,5,всё понятно,0,0,0,0,0
4213012,5,прийти очень хороший мужчина всё объяснить нужно сделать,0,0,0,0,0
4213001,5,перевести окно зимний режим дуть стать немного маленький но не перестать составить акт сказать передать застройщик,0,0,0,0,0
4212816,5,да выполнить благодарить за оперативность,0,0,0,0,0
4212739,5,здравствуйте быть услышать специалист проблема решить теч ой минута срасибо,0,0,0,0,0
4212726,5,очень профессиональный компетентный сотрудник вежливый грамотный помочь решить всё вопрос по заявка,0,0,0,0,0
4212598,5,квартира никто не проживать счётчик электроэнергия квартира отключить сам находиться друг регион возможность разобраться утречком электроэнергия нет просьба подробный помочь разобраться решение проблема,0,0,0,0,0
4212517,5,я никто не связаться никто не снять показание,0,0,0,0,0
4212421,5,всё быстро исправить,0,0,0,0,0
4212044,5,никто не приходить,0,0,0,0,0
4212028,5,спасибо большой специалист,0,0,0,0,0
4212014,5,отличный мастер благодарить за выполнить работа,0,0,0,0,0
4211865,5,очень хороший мастер знать свой дело,0,0,0,0,0
4211847,5,отлично быстро,0,0,0,0,0
4211827,5,отличный мастер приехать быстро,0,0,0,0,0
4211689,5,всё супер спасибо,0,0,0,0,0
4211650,5,быстро всё починить спасибо,0,0,0,0,0
4211602,5,благодарить за оперативный выполнение заявка я приятно удивлённый момент подача заявка до выход мастер пройти менее минута точка так держать спасибо,0,0,0,0,0
4211521,5,спасибо всё быстро качественно,0,0,0,0,0
4211396,5,мастер прийти установить доводчик быть доброжелательный спасибо,0,0,0,0,0
4211306,5,оперативный решение вопрос,0,0,0,0,0
4211280,5,выполнить работа совесть надеяться проблема далёкий не возникнуть,0,0,0,0,0
4211152,5,мастер очень быстро прийти включить электричество,0,0,0,0,0
4210961,5,всё отлично татьяна большой спасибо оперативно помочь решить проблема,0,0,0,0,0
4210956,5,проблема пока не решить рано оценивать,0,0,0,0,0
4210858,5,сергей самый адекватный сантехник наш жк спасибо,0,0,0,0,0
4210800,5,спасибо очень быстро,0,0,0,0,0
4210458,5,ждать справка о отсутствие задолженность показание счётчик передать,0,0,0,0,0
4210386,5,всё замечательный,0,0,0,0,0
4210358,5,отлично быстро,0,0,0,0,0
4210314,5,быстро качественно спасибо,0,0,0,0,0
4210298,5,спасибо большой всё супер,0,0,0,0,0
4210256,5,валерий куликов добрый день павел артёмович лишний счётчик из приложение убрать показание по фото внести если дать неверный счётчик снова отобразиться просить вы создать новый заявка направить служба поддержка опять отображаться лишний счётчик,0,0,0,0,0
4210201,5,спасибо елена,0,0,0,0,0
4210181,5,огромный спасибо антон за проделать работа всё чётко аккуратно выписать сотрудник премия за ответственный отношение к работа,0,0,0,0,0
4210106,5,спасибо всё понять,0,0,0,0,0
4210062,5,не понимать вы не оплачивать коммунальный при тут собственник я мама лплачивать счёт сын свой возможно этот личный кабинет подключить квартира садовый это необходимо для оплата счёт только фамилия разный у мы какой образ получать счёт,0,0,0,0,0
4209893,5,умница,0,0,0,0,0
4209886,5,спасибо большой ребята сделать всё хорошо посмотреть быть дальнейший вести себя труба а так всё отлично,0,0,0,0,0
4209869,5,быстро качественно спасибо большой,0,0,0,0,0
4209867,5,очень хороший сотрудник помочь установить приложение ключ объяснить работать приложение сделать три ключ доброжелательный отношение всё оперативно,0,0,0,0,0
4209841,5,здравствуйте забыть о править водоснобжение,0,0,0,0,0
4209833,5,спасибо большой очень оперативно решить вопрос,0,0,0,0,0
4209775,5,вода течь горячий спасибо,0,0,0,0,0
4209725,5,благодарить вы спасибо,0,0,0,0,0
4209715,5,спасибо всё работать жаль медленно отрабатываться платный заявка,0,0,0,0,0
4209601,5,я нужный информация именно этот сумма то задолженность нет знать,0,0,0,0,0
4209446,5,устранить но некачественно сказать быть сам розетка мешаться панель но ни о какой замена речь не идти,0,0,0,0,0
4209346,5,добрый день спасибо надеяться конус не так легко быть сдвинуть сфера,0,0,0,0,0
4209170,5,только через заявка решаться вопрос батарея стать горячий,0,0,0,0,0
4209040,5,большой спасибо оперативно решить проблема,0,0,0,0,0
4209036,5,шикарный сантехник спасибо через мина после заявка прийти сразу понять причина устранить свой зона ответственность объяснить я надо сделать сам,0,0,0,0,0
4208969,5,сантехник отреагировать быстро данный момент всё устранить,0,0,0,0,0
4208733,5,выражать огромный благодарность за оперативность понимание возможность решить этот вопрос дистанционный путём,0,0,0,0,0
4208729,5,тамбурный дверь не правильно отрегулировать дверь хлопать при закрывание,0,0,0,0,0
4208679,5,какой гарантийный период у водопроводный система который зашить внутри стена,0,0,0,0,0
4208580,5,протечка быть фото видеть место мокрый момент приход сантехника уже не капать найти место теча вроде говорить удаться найти тот этаж,0,0,0,0,0
4208540,5,быстро результативно спасибо,0,0,0,0,0
4208432,5,по существо оперативно молодец,0,0,0,0,0
4208370,5,большой спасибо какой вы молодец,0,0,0,0,0
4208330,5,огромный спасибо за помощь,0,0,0,0,0
4208316,5,большой спасибо всё сделать быстро оперативно,0,0,0,0,0
4208301,5,батарея быть холодное течение час решить вопрос,0,0,0,0,0
4208267,5,у я вопрос быть кто зарегистрировать квартира почему квитанция оплата жкх стоить кол зарегистрировать если я там большой не прописать г,0,0,0,0,0
4208199,5,спасибо менеджер алина за помощь решение заявка,0,0,0,0,0
4208073,5,спасибо всё выполнить быстро,0,0,0,0,0
4207851,5,отлично молодец,0,0,0,0,0
4207819,5,мария добрый утро абсолютно ничего этаж не отмыть химия не работать это видно фото так же отсутствовать запах прошлый раз когда администратор действительно отмывать быть запах химия плитка быть хоть небольшой белый пятно но без развод сейчас же такой ощущение снова помыть пола грязный тряпка вода просить всетаки разобраться сложиться ситуация,0,0,0,0,0
4207809,5,всё пройти хорошо вежливый молодой человек всё сделать всё объяснить спасибо,0,0,0,0,0
4207774,5,оперативно устранить дефект,0,0,0,0,0
4207439,5,проблема не решить указать эл почта я вы скинуть чек о оплата за декабрь,0,0,0,0,0
4207370,5,нет ответ,0,0,0,0,0
4207229,5,подсказать пожалуйста куда скинуть акт о выполнение поверка чтоб приложение отображаться информация поверка провести,0,0,0,0,0
4207205,5,спасибо интересно а лифт после это,0,0,0,0,0
4207142,5,отличный представитель всё рассказать подсказать,0,0,0,0,0
4207006,5,включить лифт быстро но надоесть это наблюдать почти каждый день,0,0,0,0,0
4206882,5,всё отлично спасибо большой,0,0,0,0,0
4206862,5,спасибо всё забрать,0,0,0,0,0
4206420,5,лифт работать я довольный,0,0,0,0,0
4206375,5,быстро перезвонить вопрос решить,0,0,0,0,0
4206278,5,по повод уборка этаж я знать убирать среда но проблема уборка этаж спасибо за ваш работа,0,0,0,0,0
4206272,5,спасибо всё починить,0,0,0,0,0
4206264,5,спасибо всё сделать очень благодарный за оперативность,0,0,0,0,0
4206233,5,великолепно электрик прийти быстро всё сделать,0,0,0,0,0
4205971,5,из сам ходить перекрывать вода у сосед иначе бы уже накапать прилично я пытаться до они достучаться но итог открыть только сантехник после звонок от ук,0,0,0,0,0
4205925,5,спасибо за оперативность ключ получить,0,0,0,0,0
4205893,5,спасибо за организованность,0,0,0,0,0
4205767,5,молодец оперативно вс починить,0,0,0,0,0
4205747,5,очень быстро оперативно спасибо,0,0,0,0,0
4205686,5,всё быстро качественно вежливый,0,0,0,0,0
4205657,5,мастер прийти очень оперативно спасибо,0,0,0,0,0
4205652,5,приложение по прежний другой человек тоже сергей александров но не тот,0,0,0,0,0
4205610,5,спасибо большой юрий оперативно позвонить проконсультировать решить проблема спасибо,0,0,0,0,0
4205558,5,отлично быстро надёжно,0,0,0,0,0
4205497,5,быстрый реагирование,0,0,0,0,0
4205393,5,оперативно ещё бы настроить он чтоб не хлопать дверь,0,0,0,0,0
4205356,5,проблема не устранить,0,0,0,0,0
4205339,5,нет дата заключение договор,0,0,0,0,0
4205335,5,спасибо теперь снова чисто,0,0,0,0,0
4205196,5,долго,0,0,0,0,0
4204883,5,я замена счётчик не нужно пломбировкп счётчик первичка нужный,0,0,0,0,0
4204812,5,благодарить за оперативность по устранение протечка,0,0,0,0,0
4204733,5,почему нельзя сразу так ответить,0,0,0,0,0
4204564,5,прекрасный специалист спасибо,0,0,0,0,0
4204456,5,оперативно ответить,0,0,0,0,0
4204445,5,информация дать,0,0,0,0,0
4204413,5,мой просьба быстро отреагировать позвонить быстро решить проблема,0,0,0,0,0
4204394,5,огромный спасибо наконец то решить проблема девушка вести я пошагово терпеливо объяснять,0,0,0,0,0
4204381,5,спасибо за оперативный устранение авария,0,0,0,0,0
4204294,5,спасибо менеджер алина,0,0,0,0,0
4204166,5,отлично спасибо большой чётко быстро,0,0,0,0,0
4204123,5,мастер замечательный прийти сдалал,0,0,0,0,0
4204074,5,управлять железняк так не сделать я перерасчёт,0,0,0,0,0
4204054,5,быть выполнить всё быстро качественно профессионально спасибо,0,0,0,0,0
4204004,5,спасибо большой дверь открываться,0,0,0,0,0
4203985,5,быстро оперативно спасибо,0,0,0,0,0
4203883,5,прийти вопрос девушка всё рассказать показать сделать вопрос решиться за минута спасибо,0,0,0,0,0
4203848,5,спасибо сантехник сергей за работа по устранение неполадка система гвс,0,0,0,0,0
4203767,5,просить убрать демонтировать окно из подъезд три месяц стоить,0,0,0,0,0
4203698,5,всё отлично спасибо ук лично борис,0,0,0,0,0
4203660,5,поверка провести,0,0,0,0,0
4203344,5,спасибо два день у магазин ничего нет стеллаж мусор,0,0,0,0,0
4203334,5,спасибо огромный за почистить снег тоже,0,0,0,0,0
4203276,5,теперь всё порядок повторный начисление убрать спасибо,0,0,0,0,0
4203203,5,хотя бы третий раз прислать поменять личинка благодарить,0,0,0,0,0
4203043,5,теперь у я тоже начать шуметь переоткрыть заявка,0,0,0,0,0
4202767,5,спасибо показание исправить,0,0,0,0,0
4202707,5,за ответ благодарить не устраивать я заранее зачислить страховой сумма из переплата январь не согласовать я кто принимать такой решение почему это не быть я согласовать,0,0,0,0,0
4202703,5,спасибо большой работа,0,0,0,0,0
4202648,5,благодарить за быстрый отклик,0,0,0,0,0
4202514,5,супер сотрудник балл профессиональный подход спасибо,0,0,0,0,0
4202403,5,никто не ответить сначала быть написать приостановить второй ращ выполнить,0,0,0,0,0
4202396,5,благодарить за терпение,0,0,0,0,0
4202359,5,спасибо мастер оперативно прислать,0,0,0,0,0
4202354,5,молодец довольный сантехник,0,0,0,0,0
4202169,5,спасибо быстро сделать ключ,0,0,0,0,0
4202115,5,очень быстро решить вопрос от вызов электрика по замена лампа коридор до устранение неисправность пройти минута неожиданно приятно,0,0,0,0,0
4202058,5,пожалуйста связаться я,0,0,0,0,0
4202014,5,ждать до весна тёплый время год,0,0,0,0,0
4202008,5,хороший сервис мир,0,0,0,0,0
4201875,5,добрый день просить указать срок настройка система аскуэ пока система не работать показание который передавать вручную не учитываться,0,0,0,0,0
4201832,5,забрать очки,0,0,0,0,0
4201573,5,спасибо за быстрый отклик заявка к сожаление проблема не решиться запах остаться быть ждать потоп,0,0,0,0,0
4201552,5,огромный спасибо завтра ждать мастер фломастер,0,0,0,0,0
4201421,5,специалист перезвонить всё разъяснить,0,0,0,0,0
4201353,5,всё хорошо,0,0,0,0,0
4201319,5,хороший,0,0,0,0,0
4201201,5,почему не давать вносить показание электроэнергия приложение,0,0,0,0,0
4201195,5,работа выполнить но лампочка очень не качественный часто менять,0,0,0,0,0
4201149,5,спасибо всё отлично,0,0,0,0,0
4201146,5,всё сделать быстро качественно,0,0,0,0,0
4201138,5,быстро среагировать спасибо,0,0,0,0,0
4201035,5,пока не создать заявка выполняться только уборка техника,0,0,0,0,0
4200993,5,просить учесть показание счётчик холодный вода,0,0,0,0,0
4200921,5,так сумма начисление за декабрь так остаться висеть личный кабинет к оплата убрать её она уже оплатить,0,0,0,0,0
4200782,5,спасибо мусор дверь вынести но пола не помыть,0,0,0,0,0
4200717,5,выполнить,0,0,0,0,0
4200630,5,быстро отреагировать заявка сразу решить проблема спасибо,0,0,0,0,0
4200575,5,человек выпустить но лифт нет телефон для связь по кнопка связь диспечер связь нет поэтому вызывать через сосед,0,0,0,0,0
4200359,5,большой спасибо за оперативность решение дать проблема,0,0,0,0,0
4199856,5,вопрос решить очень быстро большой спасибо,0,0,0,0,0
4199634,5,очень вежливый внимательный мастер всё выяснить починить,0,0,0,0,0
4199353,5,оперативно устранить протечка,0,0,0,0,0
4199328,5,всё заработать,0,0,0,0,0
4199209,5,всё сделать но оперативность не быть третий день после заявка о аварийный ситуация отреагировать то после доп звонок,0,0,0,0,0
4199183,5,быстро по дело,0,0,0,0,0
4199041,5,очень довольный быстро качественно благодарить,0,0,0,0,0
4198998,5,быстро обработать заявка быстро прислать слесарь,0,0,0,0,0
4198853,5,здравствуйте наш этаж нет запах краска так дверь красить друг этаж заявка касаться зловоние гниль кошачий туалет воскресение январь запах исчезнуть но сейчас он снова появиться усиливаться вонь возле вентиляция у квартира решить пожалуйста проблема,0,0,0,0,0
4198806,5,вежливый отзывчивый сотрудник быстро решать всё возникнуть проблема,0,0,0,0,0
4198650,5,быстро качественно спасибо за работа,0,0,0,0,0
4198475,5,спасибочки большой вы,0,0,0,0,0
4198390,5,не понять делать далее,0,0,0,0,0
4198291,5,очень понравиться ваш сотрудник всё проверить показать объяснить надеяться отопление проблема не быть спасибо,0,0,0,0,0
4198286,5,огромный спасибо всё чётко предварительно перезвонить мастер прийти назначить время,0,0,0,0,0
4198232,5,добрый вечер это нет расчёт я выставлять счёт это приложение я они оплачивать,0,0,0,0,0
4198125,5,у я перепутать счётчик электричество я начислить за другой квартира акт сделать просьба сделать перерасчёт сам начало период,0,0,0,0,0
4197951,5,разъяснение получить спасибо,0,0,0,0,0
4197775,5,после корректировка настройка топление квартира стать тёплый,0,0,0,0,0
4197699,5,благодарить за оперативность неполадка устранить,0,0,0,0,0
4197665,5,всё быстро сделать,0,0,0,0,0
4197612,5,инженер сказать показание передаваться автоматически почему квитанция начисление по электроэнергия по норматив,0,0,0,0,0
4197594,5,спасибо за оперативный ответ работа,0,0,0,0,0
4197464,5,целое быстро оперативно,0,0,0,0,0
4197411,5,качественно особый благодарность сергей,0,0,0,0,0
4197358,5,очень быстро спасибо,0,0,0,0,0
